image_id,model,accuracy,precision,recall,specificity,dice,iou,hd95
CHNCXR_0332_1.png,segnet,0.650054931640625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0332_1.png,unet,0.9729156494140625,0.9943922613206224,0.9278364001046481,0.9971832308342331,0.9599621049782329,0.9230068534744513,7.674116076876723
CHNCXR_0332_1.png,resunetpp,0.97454833984375,0.9935480876346082,0.9333304264410919,0.9967372423829867,0.9624983137731014,0.9277077103107528,5.656854249492381
CHNCXR_0332_1.png,attunet,0.97259521484375,0.9938323521166246,0.927443969652045,0.9969015539176564,0.9594911584265609,0.9221364779328882,7.02842712474618
CHNCXR_0334_1.png,segnet,0.6979522705078125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0334_1.png,unet,0.986083984375,0.9770602799252185,0.9768628441525637,0.9900745501847358,0.9769615520638609,0.9549607388019161,3.0
CHNCXR_0334_1.png,resunetpp,0.983551025390625,0.9688392365111969,0.9769638797676181,0.9864016965086028,0.9728845960358184,0.9472008620267425,3.0
CHNCXR_0334_1.png,attunet,0.9854736328125,0.9750415973377704,0.9769133619600909,0.9891781989899653,0.9759765822145957,0.9530803351404633,3.0
CHNCXR_0339_1.png,segnet,0.5668792724609375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0339_1.png,unet,0.8701019287109375,0.9939842895495674,0.7043508895543421,0.9967430217221609,0.8244706076413947,0.7013611169578334,43.0
CHNCXR_0339_1.png,resunetpp,0.8717041015625,0.9926024559846132,0.7090716927954905,0.9959624236225135,0.8272163084131355,0.7053443140003505,41.94329928710271
CHNCXR_0339_1.png,attunet,0.8717498779296875,0.9907161803713528,0.7105513475427162,0.994912653764367,0.8275649836899658,0.705851473367397,41.52826968969817
CHNCXR_0340_1.png,segnet,0.6692352294921875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0340_1.png,unet,0.926239013671875,0.9934376281713247,0.7821654287954976,0.9974463622061607,0.8752322940326244,0.7781449355179219,29.154759474226502
CHNCXR_0340_1.png,resunetpp,0.9221649169921875,0.9907045589105979,0.7719241592471283,0.9964203470211359,0.8677366660616589,0.7663735458459283,30.097257461185716
CHNCXR_0340_1.png,attunet,0.9264068603515625,0.9926341634514205,0.7833187249158093,0.9971271574819307,0.8756413892684939,0.7787919093702701,27.79518002312715
CHNCXR_0365_1.png,segnet,0.71990966796875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0365_1.png,unet,0.978271484375,0.9548189534758784,0.9682392678143387,0.9821746502755405,0.9614822829321071,0.9258217429806741,4.0
CHNCXR_0365_1.png,resunetpp,0.9774932861328125,0.951532659284224,0.969001961211593,0.9807969478592624,0.9601878593214391,0.9234243588412419,4.242640687119285
CHNCXR_0365_1.png,attunet,0.9765625,0.949300138903729,0.9680213554151231,0.97988554472234,0.9585693477909046,0.9204351204351204,4.47213595499958
CHNCXR_0371_1.png,segnet,0.769805908203125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0371_1.png,unet,0.9823150634765625,0.9647600614029234,0.9581731406602148,0.9895341922695738,0.9614553194319732,0.9257717433072883,4.123105625617661
CHNCXR_0371_1.png,resunetpp,0.9860992431640625,0.9688430244096051,0.9708338857218614,0.9906640237859267,0.9698374333675462,0.9414411518930385,3.0
CHNCXR_0371_1.png,attunet,0.9839935302734375,0.9637264618434093,0.9668566883202969,0.9891179385530228,0.9652890374243076,0.9329069395586824,3.0
CHNCXR_0383_1.png,segnet,0.7907562255859375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0383_1.png,unet,0.9883270263671875,0.9706994328922496,0.9736016918252753,0.9922235300928159,0.972148396257327,0.9458061773873618,3.1622776601683795
CHNCXR_0383_1.png,resunetpp,0.988037109375,0.9798827110088338,0.9625902428352658,0.9947706616753179,0.9711595055915244,0.9439359267734554,3.1622776601683795
